,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
41097,N39936,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,75.5,0,65.5,34988400.0,0,0,0,1,0,1,0,0,1,1,0,404 days 23:00:00,0,404,328111.38323182624,233385497065.10742
41145,N40003,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,17708400.0,0,0,0,0,0,0,0,0,1,1,0,204 days 23:00:00,0,204,328111.38323182624,233385497065.10742
41158,N40021,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,10278000.0,0,0,0,1,0,1,0,0,1,1,0,118 days 23:00:00,0,118,328111.38323182624,233385497065.10742
41179,N40056,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,17276400.0,0,0,0,0,0,0,0,0,1,1,0,199 days 23:00:00,0,199,328111.38323182624,233385497065.10742
41180,N40058,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,13820400.0,0,0,0,0,0,0,0,0,1,1,0,159 days 23:00:00,0,159,328111.38323182624,233385497065.10742
41188,N40070,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10969200.0,0,0,0,0,0,0,0,0,1,1,0,126 days 23:00:00,0,126,328111.38323182624,233385497065.10742
41202,N40086,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,157,42.0,0,32.0,12006000.0,0,1,0,0,1,0,0,0,1,1,0,138 days 23:00:00,0,138,328111.38323182624,233385497065.10742
41214,N40102,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,15289200.0,0,0,0,0,0,0,0,0,1,1,0,176 days 23:00:00,0,176,328111.38323182624,233385497065.10742
41238,N40133,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,14515200.0,0,0,0,0,0,0,0,0,1,1,0,168 days 00:00:00,0,168,328111.38323182624,233385497065.10742
41239,N40134,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.2,0,32.0,11232000.0,0,0,0,0,0,0,0,0,1,1,0,130 days 00:00:00,0,130,328111.38323182624,233385497065.10742
41252,N40154,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,32.8,0,32.8,32486400.0,0,0,0,0,0,0,0,0,1,0,0,376 days 00:00:00,0,376,328111.38323182624,233385497065.10742
41290,N40202,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,80.66,0,65.5,46483200.0,0,0,0,1,0,1,0,0,1,1,0,538 days 00:00:00,0,538,328111.38323182624,233385497065.10742
41295,N40209,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9676800.0,0,0,0,0,0,0,0,0,1,1,0,112 days 00:00:00,0,112,328111.38323182624,233385497065.10742
41296,N40212,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,41385600.0,0,0,0,0,0,0,0,0,1,1,0,479 days 00:00:00,0,479,328111.38323182624,233385497065.10742
41307,N40224,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8726400.0,0,0,0,0,0,0,0,0,1,1,0,101 days 00:00:00,0,101,328111.38323182624,233385497065.10742
41320,N40241,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,13305600.0,0,0,0,1,0,1,0,0,1,1,0,154 days 00:00:00,0,154,328111.38323182624,233385497065.10742
41331,N40260,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,84.0,0,65.5,10882800.0,0,0,0,1,0,1,0,0,1,1,0,125 days 23:00:00,0,125,328111.38323182624,233385497065.10742
41356,N40305,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,47.16,0,32.0,11746800.0,0,0,0,0,0,0,0,0,1,1,0,135 days 23:00:00,0,135,328111.38323182624,233385497065.10742
41368,N40323,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11660400.0,0,0,0,0,0,0,0,0,1,1,0,134 days 23:00:00,0,134,328111.38323182624,233385497065.10742
41390,N40351,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8809200.0,0,0,0,0,0,0,0,0,1,1,0,101 days 23:00:00,0,101,328111.38323182624,233385497065.10742
41408,N40380,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,13042800.0,0,0,0,0,0,0,0,0,1,0,0,150 days 23:00:00,0,150,328111.38323182624,233385497065.10742
41419,N40397,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,157,43.6,0,68.77,87523200.0,0,1,1,1,1,1,1,0,1,1,1,1013 days 00:00:00,0,1013,328111.38323182624,233385497065.10742
41509,N40550,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,10450800.0,0,0,0,1,0,1,0,0,1,1,0,120 days 23:00:00,0,120,328111.38323182624,233385497065.10742
41533,N40582,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,16412400.0,0,0,0,0,0,0,0,0,1,1,0,189 days 23:00:00,0,189,328111.38323182624,233385497065.10742
41549,N40601,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,10450800.0,0,0,0,0,0,0,0,0,1,1,0,120 days 23:00:00,0,120,328111.38323182624,233385497065.10742
41552,N40605,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,15721200.0,0,0,0,0,0,0,0,0,1,1,0,181 days 23:00:00,0,181,328111.38323182624,233385497065.10742
41556,N40609,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8722800.0,0,0,0,0,0,0,0,0,1,1,0,100 days 23:00:00,0,100,328111.38323182624,233385497065.10742
41558,N40611,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12783600.0,0,0,0,0,0,0,0,0,1,1,0,147 days 23:00:00,0,147,328111.38323182624,233385497065.10742
41560,N40614,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12697200.0,0,0,0,0,0,0,0,0,1,1,0,146 days 23:00:00,0,146,328111.38323182624,233385497065.10742
41563,N40617,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,32.0,0,32.0,12870000.0,0,0,0,0,0,0,0,0,1,1,0,148 days 23:00:00,0,148,328111.38323182624,233385497065.10742
41567,N40623,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10105200.0,0,0,0,0,0,0,0,0,1,1,0,116 days 23:00:00,0,116,328111.38323182624,233385497065.10742
41572,N40630,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9327600.0,0,0,0,0,0,0,0,0,1,1,0,107 days 23:00:00,0,107,328111.38323182624,233385497065.10742
41574,N40632,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
41575,N40633,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9414000.0,0,0,0,0,0,0,0,0,1,1,0,108 days 23:00:00,0,108,328111.38323182624,233385497065.10742
41578,N40636,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,17362800.0,0,0,0,0,0,0,0,0,1,1,0,200 days 23:00:00,0,200,328111.38323182624,233385497065.10742
41589,N40651,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9846000.0,0,0,0,0,0,0,0,0,1,1,0,113 days 23:00:00,0,113,328111.38323182624,233385497065.10742
41591,N40653,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8550000.0,0,0,0,0,0,0,0,0,1,1,0,98 days 23:00:00,0,98,328111.38323182624,233385497065.10742
41594,N40657,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,13734000.0,0,0,0,0,0,0,0,0,1,1,0,158 days 23:00:00,0,158,328111.38323182624,233385497065.10742
41596,N40659,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,13042800.0,0,0,0,0,0,0,0,0,1,1,0,150 days 23:00:00,0,150,328111.38323182624,233385497065.10742
41597,N40661,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8290800.0,0,0,0,0,0,0,0,0,1,1,0,95 days 23:00:00,0,95,328111.38323182624,233385497065.10742
41602,N40669,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,13734000.0,0,0,0,0,0,0,0,0,1,1,0,158 days 23:00:00,0,158,328111.38323182624,233385497065.10742
41604,N40672,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8722800.0,0,0,0,0,0,0,0,0,1,1,0,100 days 23:00:00,0,100,328111.38323182624,233385497065.10742
41611,N40681,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,32.0,0,32.0,11923200.0,0,0,0,0,0,0,0,0,1,1,0,138 days 00:00:00,0,138,328111.38323182624,233385497065.10742
41612,N40683,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10886400.0,0,0,0,0,0,0,0,0,1,1,0,126 days 00:00:00,0,126,328111.38323182624,233385497065.10742
41637,N40719,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,15120000.0,0,0,0,0,0,0,0,0,1,1,0,175 days 00:00:00,0,175,328111.38323182624,233385497065.10742
41647,N40730,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,14947200.0,0,0,0,0,0,0,0,0,1,1,0,173 days 00:00:00,0,173,328111.38323182624,233385497065.10742
41716,N40834,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,74.0,0,65.5,12704400.0,0,0,0,1,0,1,0,0,1,1,0,147 days 01:00:00,0,147,328111.38323182624,233385497065.10742
41785,N41031,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
41787,N41034,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10018800.0,0,0,0,0,0,0,0,0,1,1,0,115 days 23:00:00,0,115,328111.38323182624,233385497065.10742
41790,N41041,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12438000.0,0,0,0,0,0,0,0,0,1,1,0,143 days 23:00:00,0,143,328111.38323182624,233385497065.10742
41792,N41044,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11750400.0,0,0,0,0,0,0,0,0,1,1,0,136 days 00:00:00,0,136,328111.38323182624,233385497065.10742
41800,N41058,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9849600.0,0,0,0,0,0,0,0,0,1,1,0,114 days 00:00:00,0,114,328111.38323182624,233385497065.10742
41803,N41062,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,80.66,0,65.5,10713600.0,0,0,0,1,0,1,0,0,1,1,0,124 days 00:00:00,0,124,328111.38323182624,233385497065.10742
41843,N41129,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,45.25,0,32.0,108349200.0,0,0,0,0,0,0,0,0,1,1,0,1254 days 01:00:00,0,1254,328111.38323182624,233385497065.10742
41927,N41287,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,10278000.0,0,0,0,1,0,1,0,0,1,1,0,118 days 23:00:00,0,118,328111.38323182624,233385497065.10742
41949,N41324,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,32.0,0,32.0,9327600.0,0,0,0,0,0,0,0,0,1,1,0,107 days 23:00:00,0,107,328111.38323182624,233385497065.10742
41954,N41331,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12178800.0,0,0,0,0,0,0,0,0,1,1,0,140 days 23:00:00,0,140,328111.38323182624,233385497065.10742
41956,N41334,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12265200.0,0,0,0,0,0,0,0,0,1,1,0,141 days 23:00:00,0,141,328111.38323182624,233385497065.10742
41958,N41337,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,11314800.0,0,0,0,0,0,0,0,0,1,1,0,130 days 23:00:00,0,130,328111.38323182624,233385497065.10742
41961,N41344,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,9154800.0,0,0,0,0,0,0,0,0,1,1,0,105 days 23:00:00,0,105,328111.38323182624,233385497065.10742
41971,N41357,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,157,32.0,0,65.5,32310000.0,0,1,0,1,1,1,0,0,1,1,1,373 days 23:00:00,0,373,328111.38323182624,233385497065.10742
41983,N41374,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,19267200.0,0,0,0,0,0,0,0,0,1,1,0,223 days 00:00:00,0,223,328111.38323182624,233385497065.10742
41994,N41386,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,11577600.0,0,0,0,0,0,0,0,0,1,1,0,134 days 00:00:00,0,134,328111.38323182624,233385497065.10742
41996,N41388,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11404800.0,0,0,0,0,0,0,0,0,1,1,0,132 days 00:00:00,0,132,328111.38323182624,233385497065.10742
42012,N41411,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9158400.0,0,0,0,0,0,0,0,0,1,1,0,106 days 00:00:00,0,106,328111.38323182624,233385497065.10742
42017,N41417,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,20566800.0,0,0,0,0,0,0,0,0,1,1,0,238 days 01:00:00,0,238,328111.38323182624,233385497065.10742
42027,N41435,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10281600.0,0,0,0,0,0,0,0,0,1,1,0,119 days 00:00:00,0,119,328111.38323182624,233385497065.10742
42040,N41455,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,10281600.0,0,0,0,1,0,1,0,0,1,1,0,119 days 00:00:00,0,119,328111.38323182624,233385497065.10742
42053,N41473,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,28429200.0,0,0,0,0,0,0,0,0,1,1,0,329 days 01:00:00,0,329,328111.38323182624,233385497065.10742
42121,N41598,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,10191600.0,0,0,0,1,0,1,0,0,1,1,0,117 days 23:00:00,0,117,328111.38323182624,233385497065.10742
42124,N41601,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,89.0,0,65.5,31968000.0,0,1,1,1,1,1,1,0,1,1,0,370 days 00:00:00,0,370,328111.38323182624,233385497065.10742
42127,N41606,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,9846000.0,0,0,0,1,0,1,0,0,1,1,0,113 days 23:00:00,0,113,328111.38323182624,233385497065.10742
42143,N41638,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,17967600.0,0,0,0,0,0,0,0,0,1,1,0,207 days 23:00:00,0,207,328111.38323182624,233385497065.10742
42144,N41640,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11919600.0,0,0,0,0,0,0,0,0,1,1,0,137 days 23:00:00,0,137,328111.38323182624,233385497065.10742
42169,N41683,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
42181,N41704,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,75.5,0,65.5,12870000.0,0,0,0,1,0,1,0,0,1,1,0,148 days 23:00:00,0,148,328111.38323182624,233385497065.10742
42193,N41724,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11228400.0,0,0,0,0,0,0,0,0,1,1,0,129 days 23:00:00,0,129,328111.38323182624,233385497065.10742
42204,N41737,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8553600.0,0,0,0,0,0,0,0,0,1,1,0,99 days 00:00:00,0,99,328111.38323182624,233385497065.10742
42219,N41757,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8380800.0,0,0,0,0,0,0,0,0,1,1,0,97 days 00:00:00,0,97,328111.38323182624,233385497065.10742
42247,N41807,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8553600.0,0,0,0,0,0,0,0,0,1,1,0,99 days 00:00:00,0,99,328111.38323182624,233385497065.10742
42251,N41816,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8467200.0,0,0,0,0,0,0,0,0,1,1,0,98 days 00:00:00,0,98,328111.38323182624,233385497065.10742
42293,N41881,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8380800.0,0,0,0,0,0,0,0,0,1,1,0,97 days 00:00:00,0,97,328111.38323182624,233385497065.10742
42294,N41882,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,14774400.0,0,0,0,0,0,0,0,0,1,1,0,171 days 00:00:00,0,171,328111.38323182624,233385497065.10742
42317,N41914,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,87.0,0,65.5,30499200.0,0,1,1,1,1,1,1,0,1,1,0,353 days 00:00:00,0,353,328111.38323182624,233385497065.10742
42371,N41989,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,12700800.0,0,0,0,0,0,0,0,0,1,1,0,147 days 00:00:00,0,147,328111.38323182624,233385497065.10742
42394,N42017,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,42.0,0,32.0,16074000.0,0,0,0,0,0,0,0,0,1,1,0,186 days 01:00:00,0,186,328111.38323182624,233385497065.10742
42404,N42040,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11664000.0,0,0,0,0,0,0,0,0,1,1,0,135 days 00:00:00,0,135,328111.38323182624,233385497065.10742
42424,N42073,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,10540800.0,0,0,0,0,0,0,0,0,1,1,0,122 days 00:00:00,0,122,328111.38323182624,233385497065.10742
42453,N42116,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,42.0,0,32.0,9072000.0,0,0,0,0,0,0,0,0,1,0,0,105 days 00:00:00,0,105,328111.38323182624,233385497065.10742
42455,N42118,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,75.5,0,65.5,11404800.0,0,0,0,1,0,1,0,0,1,1,0,132 days 00:00:00,0,132,328111.38323182624,233385497065.10742
42465,N42136,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,52.32,0,32.0,16851600.0,0,0,0,0,0,0,0,0,1,1,0,195 days 01:00:00,0,195,328111.38323182624,233385497065.10742
42468,N42140,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8294400.0,0,0,0,0,0,0,0,0,1,1,0,96 days 00:00:00,0,96,328111.38323182624,233385497065.10742
42485,N42161,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,9504000.0,0,0,0,0,0,0,0,0,1,1,0,110 days 00:00:00,0,110,328111.38323182624,233385497065.10742
42505,N42188,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8553600.0,0,0,0,0,0,0,0,0,1,1,0,99 days 00:00:00,0,99,328111.38323182624,233385497065.10742
42524,N42214,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,32.0,0,32.0,9331200.0,0,0,0,0,0,0,0,0,1,1,0,108 days 00:00:00,0,108,328111.38323182624,233385497065.10742
42546,N42256,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,32.0,0,32.0,11664000.0,0,0,0,0,0,0,0,0,1,1,0,135 days 00:00:00,0,135,328111.38323182624,233385497065.10742
42557,N42280,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,14346000.0,0,0,0,0,0,0,0,0,1,1,0,166 days 01:00:00,0,166,328111.38323182624,233385497065.10742
42564,N42293,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8899200.0,0,0,0,0,0,0,0,0,1,1,0,103 days 00:00:00,0,103,328111.38323182624,233385497065.10742
42571,N42305,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9072000.0,0,0,0,0,0,0,0,0,1,1,0,105 days 00:00:00,0,105,328111.38323182624,233385497065.10742
42595,N42340,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8208000.0,0,0,0,0,0,0,0,0,1,1,0,95 days 00:00:00,0,95,328111.38323182624,233385497065.10742
42603,N42351,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,8640000.0,0,0,0,0,0,0,0,0,1,1,0,100 days 00:00:00,0,100,328111.38323182624,233385497065.10742
42616,N42366,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,17888400.0,0,0,0,0,0,0,0,0,1,1,0,207 days 01:00:00,0,207,328111.38323182624,233385497065.10742
42638,N42394,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,47.16,0,65.5,10540800.0,0,0,0,1,0,1,0,0,1,1,0,122 days 00:00:00,0,122,328111.38323182624,233385497065.10742
42671,N42439,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,12268800.0,0,0,0,1,0,1,0,0,1,1,0,142 days 00:00:00,0,142,328111.38323182624,233385497065.10742
42678,N42447,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11404800.0,0,0,0,0,0,0,0,0,1,1,0,132 days 00:00:00,0,132,328111.38323182624,233385497065.10742
42688,N42463,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,75.5,0,65.5,10108800.0,0,0,0,1,0,1,0,0,1,1,0,117 days 00:00:00,0,117,328111.38323182624,233385497065.10742
42717,N42507,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,10886400.0,0,0,0,0,0,0,0,0,1,1,0,126 days 00:00:00,0,126,328111.38323182624,233385497065.10742
42723,N42516,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,10195200.0,0,0,0,0,0,0,0,0,1,1,0,118 days 00:00:00,0,118,328111.38323182624,233385497065.10742
42737,N42533,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,11491200.0,0,0,0,1,0,1,0,0,1,1,0,133 days 00:00:00,0,133,328111.38323182624,233385497065.10742
42777,N42596,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,47.16,0,65.5,11577600.0,0,0,0,1,0,1,0,0,1,1,0,134 days 00:00:00,0,134,328111.38323182624,233385497065.10742
42789,N42612,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,157,85.0,0,65.5,25405200.0,0,1,0,1,1,1,1,0,1,1,0,294 days 01:00:00,0,294,328111.38323182624,233385497065.10742
42809,N42640,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12445200.0,0,0,0,0,0,0,0,0,1,1,0,144 days 01:00:00,0,144,328111.38323182624,233385497065.10742
42823,N42659,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,9590400.0,0,0,0,1,0,1,0,0,1,1,0,111 days 00:00:00,0,111,328111.38323182624,233385497065.10742
42828,N42664,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,24282000.0,0,0,0,0,0,0,0,0,1,1,0,281 days 01:00:00,0,281,328111.38323182624,233385497065.10742
42838,N42674,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,9849600.0,0,0,0,1,0,1,0,0,1,1,0,114 days 00:00:00,0,114,328111.38323182624,233385497065.10742
42900,N42773,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11667600.0,0,0,0,0,0,0,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
42922,N42812,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,77.0,0,65.5,22381200.0,0,1,1,1,1,1,1,0,1,1,0,259 days 01:00:00,0,259,328111.38323182624,233385497065.10742
42926,N42816,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10112400.0,0,0,0,0,0,0,0,0,1,1,0,117 days 01:00:00,0,117,328111.38323182624,233385497065.10742
42933,N42824,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9766800.0,0,0,0,0,0,0,0,0,1,1,0,113 days 01:00:00,0,113,328111.38323182624,233385497065.10742
42937,N42828,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,77.0,0,65.5,22550400.0,0,1,1,1,1,1,1,0,1,1,0,261 days 00:00:00,0,261,328111.38323182624,233385497065.10742
42956,N42850,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11494800.0,0,0,0,0,0,0,0,0,1,1,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
42991,N42901,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8384400.0,0,0,0,0,0,0,0,0,1,1,0,97 days 01:00:00,0,97,328111.38323182624,233385497065.10742
43060,N43000,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11581200.0,0,0,0,0,0,0,0,0,1,1,0,134 days 01:00:00,0,134,328111.38323182624,233385497065.10742
43069,N43010,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10976400.0,0,0,0,0,0,0,0,0,1,1,0,127 days 01:00:00,0,127,328111.38323182624,233385497065.10742
43097,N43038,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9504000.0,0,0,0,0,0,0,0,0,1,1,0,110 days 00:00:00,0,110,328111.38323182624,233385497065.10742
43100,N43041,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8812800.0,0,0,0,0,0,0,0,0,1,1,0,102 days 00:00:00,0,102,328111.38323182624,233385497065.10742
