,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
68045,S126572,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.5,0,36.0,49165200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68046,S126878,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.5,0,36.0,19443600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68047,S127210,0,0,1,0,0,1,0,0,1,1,0,0,0,7,49.5,0,36.0,48301200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68050,S128092,0,0,1,0,0,1,0,0,1,1,0,0,0,158,87.5,0,74.0,45360000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68053,S130111,0,0,1,0,0,1,0,0,1,1,0,0,0,158,87.5,0,74.0,41389200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68054,S130165,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.5,0,36.0,42598800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68056,S130226,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.5,0,36.0,47005200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68057,S130409,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.5,0,38.0,20048400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68058,S130857,0,0,1,0,0,1,0,0,1,1,0,0,0,158,87.5,2,74.0,47091600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68059,S132488,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,23670000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68060,S132652,0,0,1,0,0,1,0,0,1,1,0,0,0,158,49.5,0,36.0,26348400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68061,S133250,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,22719600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68062,S133902,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,21510000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68063,S133933,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,21250800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68064,S133948,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.5,0,38.0,21250800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68065,S134141,0,0,1,0,0,1,0,0,1,1,0,0,0,158,51.5,0,38.0,20300400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68066,S134416,0,0,1,0,0,1,0,0,1,1,0,0,0,158,51.5,0,38.0,17276400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68067,S134445,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,16930800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68068,S134523,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,17103600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68074,S138629,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,15469200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68075,S138636,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.5,0,38.0,15382800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68078,S140536,0,0,1,0,0,1,0,0,1,1,0,0,0,158,91.5,0,78.0,20221200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68081,S142523,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,15469200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68086,S146901,0,0,1,0,0,1,0,0,1,1,0,0,0,158,51.5,0,38.0,69033600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68087,S147474,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,45788400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68089,S149086,0,0,1,0,0,1,0,0,1,1,0,0,0,158,91.5,0,78.0,53308800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68092,S152439,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,63158400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68094,S153358,0,0,1,0,0,1,0,0,1,1,0,0,0,157,51.5,0,38.0,69724800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68101,S156941,0,0,1,0,0,1,0,0,1,1,0,0,0,158,91.5,0,78.0,27216000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68113,S160870,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.0,0,24.0,17542800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68121,S162661,0,0,1,0,0,1,0,0,1,1,0,0,0,158,52.5,0,39.0,29548800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68124,S163227,0,0,1,0,0,1,0,0,1,1,0,0,0,157,52.5,0,39.0,25142400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68129,S164080,0,0,1,0,0,1,0,0,1,1,0,0,0,7,52.5,0,39.0,28857600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68130,S164087,0,0,1,0,0,1,0,0,1,1,0,0,0,181,37.5,0,24.0,21337200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68132,S165153,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.0,0,24.0,17629200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68139,S166689,0,0,1,0,0,1,0,0,1,1,0,0,0,157,64.0,0,39.0,21776400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68140,S166821,0,0,1,0,0,1,0,0,1,1,0,0,0,158,105.0,0,80.0,26182800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68143,S167864,0,0,1,0,0,1,0,0,1,1,0,0,0,158,54.0,0,39.0,15814800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68150,S170424,0,0,1,0,0,1,0,0,1,1,0,0,0,7,64.0,0,39.0,16246800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68165,S174840,0,0,1,0,0,1,0,0,1,1,0,0,0,181,49.0,0,24.0,27648000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68167,S175454,0,0,1,0,0,1,0,0,1,1,0,0,0,7,64.0,0,39.0,18144000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68168,S176051,0,0,1,0,0,1,0,0,1,1,0,0,0,158,95.0,0,80.0,15555600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68170,S176557,0,0,1,0,0,1,0,0,1,1,0,0,0,7,64.0,0,39.0,30499200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68190,S188578,0,0,1,0,0,1,0,0,1,1,0,0,0,157,54.0,0,39.0,18489600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68244,S44060,0,0,1,0,0,1,0,0,1,1,0,0,0,7,45.25,0,32.0,113533200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68261,S45388,0,0,1,0,0,1,0,0,1,1,0,0,0,158,74.01,0,62.59,15807600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68344,S55585,0,0,1,0,0,1,0,0,1,1,0,0,0,7,43.18,0,31.3,16153200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68400,S58095,0,0,1,0,0,1,0,0,1,1,0,0,0,158,48.34,0,31.3,18316800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68419,S59550,0,0,1,0,0,1,0,0,1,1,0,0,0,7,38.01,0,31.3,17362800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68464,S60373,0,0,1,0,0,1,0,0,1,0,0,1,0,158,72.31,0,65.6,44672400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68516,S61547,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.68,0,32.8,15901200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68624,S62932,0,0,1,0,0,1,0,0,1,0,1,0,0,43,72.31,0,65.6,20912400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68639,S63278,0,0,1,0,0,1,0,0,1,1,0,0,0,7,47.96,0,32.8,16498800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68650,S63551,0,0,1,0,0,1,0,0,1,1,0,0,0,158,39.51,0,32.8,18752400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68666,S64141,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.67,0,32.8,17802000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68667,S64144,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.67,0,32.8,17802000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68674,S64568,0,0,1,0,0,1,0,0,1,1,0,0,0,158,39.51,0,32.8,15469200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68684,S65598,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.67,0,32.8,16678800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68688,S65745,0,0,1,0,0,1,0,0,1,1,0,0,0,158,72.31,0,65.6,15296400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68710,S66434,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.68,0,32.8,17283600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68718,S66593,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.68,0,32.8,15382800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68733,S66975,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.51,0,32.8,17197200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68735,S67042,0,0,1,0,0,1,0,0,1,1,0,0,0,157,71.51,0,32.8,17629200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68737,S67072,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.51,0,32.8,15728400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68738,S67124,0,0,1,0,0,1,0,0,1,1,0,0,0,7,44.68,0,32.8,17283600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68753,S67509,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.51,0,32.8,15987600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68774,S68143,0,0,1,0,0,1,0,0,1,1,0,0,0,7,42.0,0,32.0,19357200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68780,S68322,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.8,0,32.8,36979200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68792,S68634,0,0,1,0,0,1,0,0,1,1,0,0,0,7,39.51,0,32.8,16678800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68832,S69801,0,0,1,0,0,1,0,0,1,1,0,0,0,158,72.31,0,65.6,15382800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68848,S70241,0,0,1,0,0,1,0,0,1,1,0,0,0,158,75.6,0,65.6,35773200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68871,S70983,0,0,1,0,0,1,0,0,1,1,0,0,0,158,47.16,0,32.0,20995200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68873,S71008,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,20217600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68938,S71553,0,0,1,0,0,1,0,0,1,1,0,0,0,7,42.0,0,32.0,27651600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68952,S71624,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,144637200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68978,S71780,0,0,1,0,0,1,0,0,1,1,0,0,0,158,75.0,0,65.0,39052800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68990,S71858,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,21171600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
68998,S71910,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,22726800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69074,S72364,0,0,1,0,0,1,0,0,1,1,0,0,0,158,52.0,0,32.0,16938000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69093,S72651,0,0,1,0,0,1,0,0,1,1,0,0,0,7,42.0,0,32.0,83206800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69114,S72797,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,15210000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69118,S72857,0,0,1,0,0,1,0,0,1,1,0,0,0,157,42.0,0,32.0,24714000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69124,S72886,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,135129600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69147,S73047,0,0,1,0,0,1,0,0,1,1,0,0,0,158,47.16,0,32.0,25142400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69166,S73149,0,0,1,0,0,1,0,0,1,1,0,0,0,7,42.0,0,32.0,16246800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69192,S73279,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,148698000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69224,S73519,0,0,1,0,0,1,0,0,1,1,0,0,0,158,47.16,0,32.0,15469200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69325,S74641,0,0,1,0,0,1,0,0,1,1,0,0,0,158,42.0,0,32.0,16592400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69459,S77501,0,0,1,0,0,1,0,0,1,1,0,0,0,158,75.0,0,65.0,16333200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69462,S78114,0,0,1,0,0,1,0,0,1,1,0,0,0,158,45.25,0,32.0,110163600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69476,S81494,0,0,1,0,0,1,0,0,1,1,0,0,0,7,48.76,0,33.6,16419600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69477,S81633,0,0,1,0,0,1,0,0,1,1,0,0,0,7,43.6,0,33.6,26352000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69478,S81634,0,0,1,0,0,1,0,0,1,1,0,0,0,7,43.6,0,33.6,26352000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69483,S86743,0,0,1,0,0,1,0,0,1,1,0,0,0,7,43.6,0,33.6,15642000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69486,S95676,0,0,1,0,0,1,0,0,1,1,0,0,0,158,79.25,0,68.25,20739600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69487,S98748,0,0,1,0,0,1,0,0,1,1,0,0,0,158,88.1,0,68.25,44406000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69496,V10204,0,0,1,0,0,1,0,0,1,1,0,0,0,142,42.0,0,32.0,17884800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69501,V11605,0,0,1,0,0,1,0,0,1,1,0,0,0,142,147.55,0,137.55,16506000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69502,V12333,0,0,1,0,0,1,0,0,1,1,0,0,0,142,147.55,0,137.55,15728400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69503,V12356,0,0,1,0,0,1,0,0,1,1,0,0,0,142,43.6,0,33.6,16765200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69504,V12453,0,0,1,0,0,1,0,0,1,1,0,0,0,142,132.39,0,137.55,20480400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69506,V16603,0,0,1,0,0,1,0,0,1,1,0,0,0,142,159.6,2,143.0,30326400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69507,V18154,0,0,1,0,0,1,0,0,1,1,0,0,0,142,49.5,0,36.0,26262000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69545,V6383,0,0,1,0,0,1,0,0,1,1,0,0,0,142,131.9,0,125.19,15296400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69547,V6445,0,0,1,0,0,1,0,0,1,1,0,0,0,142,131.9,0,125.19,17197200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69548,V6452,0,0,1,0,0,1,0,0,1,1,0,0,0,142,131.9,0,125.19,15469200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69553,V6540,0,0,1,0,0,1,0,0,1,1,0,0,0,142,38.01,0,31.3,15642000.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69554,V6556,0,0,1,0,0,1,0,0,1,1,0,0,0,142,131.9,0,125.19,15555600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69558,V6603,0,0,1,0,0,1,0,0,1,1,0,0,0,142,131.9,0,125.19,15987600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69647,V7444,0,0,1,0,0,1,0,0,1,1,0,0,0,142,137.91,0,131.2,15728400.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69649,V7554,0,0,1,0,0,1,0,0,1,1,0,0,0,142,137.91,0,131.2,17974800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69657,V7738,0,0,1,0,0,1,0,0,1,0,0,1,0,142,137.91,0,131.2,17197200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69699,V8339,0,0,1,0,0,1,0,0,1,1,0,0,0,142,143.07,0,131.2,21945600.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69727,V8738,0,0,1,0,0,1,0,0,1,1,0,0,0,142,141.0,0,131.0,15634800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69728,V8748,0,0,1,0,0,1,0,0,1,1,0,0,0,142,146.16,0,131.0,21769200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69752,V8846,0,0,1,0,0,1,0,0,1,1,0,0,0,142,147.0,0,131.0,16765200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69758,V8861,0,0,1,0,0,1,0,0,1,1,0,0,0,142,141.0,0,131.0,18061200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69818,V9026,0,0,1,0,0,1,0,0,1,1,0,0,0,142,141.0,0,131.0,38275200.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69831,V9165,0,0,1,0,0,1,0,0,1,1,0,0,0,142,146.16,0,131.0,16246800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69838,V9262,0,0,1,0,0,1,0,0,1,1,0,0,0,142,141.0,0,131.0,15814800.0,0,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69918,N47297,0,0,1,0,0,1,0,0,1,1,0,0,0,157,43.6,0,33.6,21164400.0,1,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
69920,S144804,0,0,1,0,0,1,0,0,1,1,0,0,0,7,51.5,0,38.0,19958400.0,1,0,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70134,S125766,0,0,1,0,0,1,0,0,1,1,0,0,0,158,74.0,2,74.0,31622400.0,1,0,0,0,0,0,1,0,0,222011.7873383694,22112372626.470123
70307,A16980,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,36.0,45450000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70308,A37804,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,36.0,29635200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70309,A40557,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,38.0,19443600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70310,A45136,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,38.0,18666000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70311,A6659,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,159753600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70312,A6695,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,16412400.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70316,N100658,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,173322000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70327,N40256,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,32.0,22550400.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70330,N72943,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,15814800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70331,N78816,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,25405200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70332,N98471,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,18406800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70333,N99643,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,173062800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70334,P1501,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,24.0,24796800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70338,S106597,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,0,35.0,16765200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70339,S112780,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,17370000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70340,S115739,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,2,71.0,20559600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70341,S116032,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,0,71.0,21337200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70342,S116670,0,0,1,1,0,0,0,1,1,0,1,0,0,171,0.0,0,68.0,16585200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70343,S117773,0,0,1,1,0,0,0,1,1,1,0,0,0,157,0.0,0,35.0,16326000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70344,S118267,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,0,35.0,17622000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70346,S119455,0,0,1,1,0,0,0,1,1,0,0,1,0,158,0.0,0,74.0,17542800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70347,S126283,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,2,74.0,20307600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70349,S138616,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,38.0,78109200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70350,S139560,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,38.0,76726800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70351,S139634,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,38.0,76899600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70352,S140566,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,0,38.0,76294800.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70353,S140579,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,0,38.0,22896000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70354,S141919,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,38.0,15728400.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70356,S145830,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,0,78.0,20822400.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70357,S146240,0,0,1,1,0,0,0,1,1,1,0,0,0,158,0.0,2,78.0,15462000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70360,S165804,0,0,1,1,0,0,0,1,1,0,1,0,0,158,0.0,0,80.0,18493200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70361,S172581,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,39.0,18579600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70367,S190328,0,0,1,1,0,0,0,1,1,1,0,0,0,181,0.0,0,24.0,19440000.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70381,S71118,0,0,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0,32.0,16329600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70412,V17044,0,0,1,1,0,0,0,1,1,1,0,0,0,142,0.0,5,148.0,121737600.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
70415,V6746,0,0,1,1,0,0,0,1,1,1,0,0,0,142,0.0,0,125.19,17107200.0,0,1,0,0,0,0,1,1,0,222011.7873383694,22112372626.470123
