,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
17823,N41424,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,122605200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17829,N41444,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,122086800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17830,N41446,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,122086800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17834,N41458,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,121654800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17836,N41464,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,121309200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17854,N41544,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,126230400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17864,N41576,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,125625600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17865,N41579,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,125625600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17867,N41584,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,125539200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17869,N41588,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,125539200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17872,N41602,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,125193600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17875,N41623,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,125020800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17880,N41633,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,124934400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17893,N41679,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,124243200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17897,N41699,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,123984000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17899,N41703,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,123984000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17926,N41771,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,122605200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17932,N41792,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,20.32,65.5,122259600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17934,N41794,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,122259600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17940,N41817,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,121827600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17947,N41835,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,20.32,65.5,121050000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17948,N41845,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,120963600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17954,N41866,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120618000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17962,N41899,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,120186000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17971,N41923,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,122000400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17975,N41931,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,122000400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17981,N41942,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,122000400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17989,N41966,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,121568400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17990,N41967,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,121568400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17992,N41970,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,121482000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
17997,N41978,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,121309200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18005,N41999,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120963600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18016,N42051,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120186000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18017,N42052,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120186000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18018,N42054,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,120099600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18033,N42109,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120790800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18034,N42110,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,120790800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18039,N42126,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,39.0,120790800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18045,N42142,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120445200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18048,N42158,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,118803600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18056,N42198,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,117594000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18059,N42205,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,120013200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18064,N42229,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,119581200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18070,N42240,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119408400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18071,N42242,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119408400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18072,N42243,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119408400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18073,N42244,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119408400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18081,N42269,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,118630800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18084,N42278,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,118458000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18089,N42298,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117853200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18092,N42313,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,118026000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18102,N42353,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117421200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18103,N42356,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117334800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18106,N42362,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,117421200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18107,N42363,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,20.32,39.0,117334800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18109,N42367,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117075600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18111,N42373,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116989200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18122,N42417,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,120013200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18131,N42437,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,119667600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18135,N42444,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119581200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18138,N42448,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119494800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18141,N42457,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116470800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18150,N42474,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,116298000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18151,N42475,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116298000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18159,N42499,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115347600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18160,N42503,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119408400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18162,N42505,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,119408400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18168,N42520,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,118976400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18174,N42530,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,118976400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18179,N42543,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,118630800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18185,N42568,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,118285200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18192,N42590,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117939600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18197,N42601,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117766800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18198,N42603,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117766800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18203,N42617,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,20.32,65.5,117421200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18212,N42633,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,117162000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18213,N42643,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,116989200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18215,N42645,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116989200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18217,N42650,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116989200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18220,N42662,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116902800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18223,N42672,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116902800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18224,N42673,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,116902800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18230,N42687,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,116730000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18237,N42700,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,39.0,116730000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18241,N42706,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,117766800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18243,N42708,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117766800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18249,N42737,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,117075600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18251,N42743,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,116989200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18255,N42756,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,39.0,116816400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18261,N42778,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116298000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18278,N42847,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,113792400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18280,N42854,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,113619600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18281,N42857,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,39.0,113792400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18286,N42870,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,113101200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18294,N42902,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,112323600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18297,N42921,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,111286800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18298,N42922,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,111200400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18299,N42923,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,111200400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18300,N42927,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,111114000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18302,N42932,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,110854800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18305,N42936,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,110854800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18306,N42941,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,110768400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18307,N42944,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,110682000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18308,N42956,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,116730000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18314,N42968,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,116643600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18318,N42983,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,39.0,116384400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18320,N42998,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,115952400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18321,N43003,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115693200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18322,N43011,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,115693200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18325,N43017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,39.0,115866000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18331,N43027,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,115434000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18333,N43030,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115347600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18335,N43032,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,115261200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18338,N43046,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115088400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18342,N43059,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,20.32,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18343,N43061,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18344,N43062,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
18346,N43066,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,114915600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
