,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:dismissal@#,event:dismissal@C,event:dismissal@D,event:dismissal@NIL,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge
640,N67599,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,19782000.0,0,1,0,1,0,1,0,1,1,0
641,N67639,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,19004400.0,0,1,0,1,0,1,0,1,1,0
642,N67780,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,16.6,68.77,19782000.0,0,1,0,1,0,1,0,1,1,0
643,N68156,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,20300400.0,0,1,0,1,0,1,0,1,1,0
644,N68182,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,16.6,68.77,20818800.0,0,1,0,1,0,1,0,1,1,0
645,N68194,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,16.6,68.77,222134400.0,0,1,0,1,0,1,0,1,1,0
646,N68235,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,19609200.0,0,1,0,1,0,1,0,1,1,0
647,N68443,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,23756400.0,0,1,0,1,0,1,0,1,1,0
648,N68605,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,21164400.0,0,1,0,1,0,1,0,1,1,0
649,N68628,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,20818800.0,0,1,0,1,0,1,0,1,1,0
650,N68683,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,18572400.0,0,1,0,1,0,1,0,1,1,0
651,N68703,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,20473200.0,0,1,0,1,0,1,0,1,1,0
652,N68918,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,16.6,68.77,20214000.0,0,1,0,1,0,1,0,1,1,0
653,N69083,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,216864000.0,0,1,0,1,0,1,0,1,1,0
654,N69092,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19436400.0,0,1,0,1,0,1,0,1,1,0
655,N69604,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,71.5,20559600.0,0,1,0,1,0,1,0,1,1,0
656,N69683,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19695600.0,0,1,0,1,0,1,0,1,1,0
657,N69732,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18831600.0,0,1,0,1,0,1,0,1,1,0
658,N69753,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19350000.0,0,1,0,1,0,1,0,1,1,0
659,N70045,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,216864000.0,0,1,0,1,0,1,0,1,1,0
660,N70128,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20386800.0,0,1,0,1,0,1,0,1,1,0
661,N70149,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19004400.0,0,1,0,1,0,1,0,1,1,0
662,N70169,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19522800.0,0,1,0,1,0,1,0,1,1,0
663,N70495,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19868400.0,0,1,0,1,0,1,0,1,1,0
664,N70510,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,21250800.0,0,1,0,1,0,1,0,1,1,0
665,N70631,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,18658800.0,0,1,0,1,0,1,0,1,1,0
666,N70683,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20214000.0,0,1,0,1,0,1,0,1,1,0
667,N70690,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,21600000.0,0,1,0,1,0,1,0,1,1,0
668,N70729,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,71.5,18313200.0,0,1,0,1,0,1,0,1,1,0
669,N70787,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,21682800.0,0,1,0,1,0,1,0,1,1,0
670,N70881,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,16.6,71.5,18918000.0,0,1,0,1,0,1,0,1,1,0
671,N71298,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,17017200.0,0,1,0,1,0,1,0,1,1,0
672,N71504,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,21859200.0,0,1,0,1,0,1,0,1,1,0
673,N71742,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16412400.0,0,1,0,1,0,1,0,1,1,0
674,N71761,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18403200.0,0,1,0,1,0,1,0,1,1,0
675,N71781,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,18403200.0,0,1,0,1,0,1,0,1,1,0
676,N71904,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,22467600.0,0,1,0,1,0,1,0,1,1,0
677,N72396,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,16848000.0,0,1,0,1,0,1,0,1,1,0
678,N72490,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,21081600.0,0,1,0,1,0,1,0,1,1,0
679,N72519,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,15465600.0,0,1,0,1,0,1,0,1,1,0
680,N72582,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,42.5,20480400.0,0,1,0,1,0,1,0,1,1,0
681,N72815,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,14.25,42.5,194054400.0,0,1,0,1,0,1,0,1,1,0
682,N72895,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,19530000.0,0,1,0,1,0,1,0,1,1,0
683,N72974,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,15465600.0,0,1,0,1,0,1,0,1,1,0
684,N73116,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19357200.0,0,1,0,1,0,1,0,1,1,0
685,N73139,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,210301200.0,0,1,0,1,0,1,0,1,1,0
686,N73289,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,23504400.0,0,1,0,1,0,1,0,1,1,0
687,N73322,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,208141200.0,0,1,0,1,0,1,0,1,1,0
688,N73405,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18316800.0,0,1,0,1,0,1,0,1,1,0
689,N73428,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,212288400.0,0,1,0,1,0,1,0,1,1,0
690,N73486,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,19011600.0,0,1,0,1,0,1,0,1,1,0
691,N73840,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,210214800.0,0,1,0,1,0,1,0,1,1,0
692,N73948,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,20134800.0,0,1,0,1,0,1,0,1,1,0
693,N73984,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,22122000.0,0,1,0,1,0,1,0,1,1,0
694,N74079,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,208746000.0,0,1,0,1,0,1,0,1,1,0
695,N74092,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,208659600.0,0,1,0,1,0,1,0,1,1,0
696,N74177,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,16.6,71.5,26956800.0,0,1,0,1,0,1,0,1,1,0
697,N74208,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,42.5,17370000.0,0,1,0,1,0,1,0,1,1,0
698,N74266,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,210474000.0,0,1,0,1,0,1,0,1,1,0
699,N74421,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20134800.0,0,1,0,1,0,1,0,1,1,0
700,N74429,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,210301200.0,0,1,0,1,0,1,0,1,1,0
701,N74712,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,207450000.0,0,1,0,1,0,1,0,1,1,0
702,N74764,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20134800.0,0,1,0,1,0,1,0,1,1,0
703,N74953,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,208486800.0,0,1,0,1,0,1,0,1,1,0
704,N75079,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,208054800.0,0,1,0,1,0,1,0,1,1,0
705,N75617,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,22636800.0,0,1,0,1,0,1,0,1,1,0
706,N75749,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19702800.0,0,1,0,1,0,1,0,1,1,0
707,N75821,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19011600.0,0,1,0,1,0,1,0,1,1,0
708,N76043,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,203389200.0,0,1,0,1,0,1,0,1,1,0
709,N76175,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19702800.0,0,1,0,1,0,1,0,1,1,0
710,N76544,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,202957200.0,0,1,0,1,0,1,0,1,1,0
711,N76668,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19702800.0,0,1,0,1,0,1,0,1,1,0
712,N76743,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,203043600.0,0,1,0,1,0,1,0,1,1,0
713,N76864,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,203821200.0,0,1,0,1,0,1,0,1,1,0
714,N76915,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19270800.0,0,1,0,1,0,1,0,1,1,0
715,N76944,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19184400.0,0,1,0,1,0,1,0,1,1,0
716,N77019,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18925200.0,0,1,0,1,0,1,0,1,1,0
717,N77023,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,20998800.0,0,1,0,1,0,1,0,1,1,0
718,N77029,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19098000.0,0,1,0,1,0,1,0,1,1,0
719,N77044,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18320400.0,0,1,0,1,0,1,0,1,1,0
720,N77060,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19357200.0,0,1,0,1,0,1,0,1,1,0
721,N77099,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,202957200.0,0,1,0,1,0,1,0,1,1,0
722,N77162,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,22118400.0,0,1,0,1,0,1,0,1,1,0
723,N77175,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,71.5,18666000.0,0,1,0,1,0,1,0,1,1,0
724,N77296,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,202698000.0,0,1,0,1,0,1,0,1,1,0
725,N77339,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20307600.0,0,1,0,1,0,1,0,1,1,0
726,N77352,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,203216400.0,0,1,0,1,0,1,0,1,1,0
727,N77596,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20822400.0,0,1,0,1,0,1,0,1,1,0
728,N77676,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,16758000.0,0,1,0,1,0,1,0,1,1,0
729,N77742,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,16329600.0,0,1,0,1,0,1,0,1,1,0
730,N77770,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,15120000.0,0,1,0,1,0,1,0,1,1,0
731,N77772,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,15120000.0,0,1,0,1,0,1,0,1,1,0
732,N77776,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,15120000.0,0,1,0,1,0,1,0,1,1,0
733,N77777,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16848000.0,0,1,0,1,0,1,0,1,1,0
734,N77807,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18831600.0,0,1,0,1,0,1,0,1,1,0
735,N78087,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,15897600.0,0,1,0,1,0,1,0,1,1,0
736,N78554,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,203475600.0,0,1,0,1,0,1,0,1,1,0
737,N78580,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,17974800.0,0,1,0,1,0,1,0,1,1,0
738,N78817,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,17715600.0,0,1,0,1,0,1,0,1,1,0
739,N78841,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,207882000.0,0,1,0,1,0,1,0,1,1,0
740,N79096,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20653200.0,0,1,0,1,0,1,0,1,1,0
741,N79544,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,21171600.0,0,1,0,1,0,1,0,1,1,0
742,N79618,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,18666000.0,0,1,0,1,0,1,0,1,1,0
743,N79749,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19443600.0,0,1,0,1,0,1,0,1,1,0
744,N80582,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,19094400.0,0,1,0,1,0,1,0,1,1,0
745,N80888,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,22550400.0,0,1,0,1,0,1,0,1,1,0
746,N81560,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19353600.0,0,1,0,1,0,1,0,1,1,0
747,N81698,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,202006800.0,0,1,0,1,0,1,0,1,1,0
748,N81823,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,202611600.0,0,1,0,1,0,1,0,1,1,0
749,N81858,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,14.25,42.5,20563200.0,0,1,0,1,0,1,0,1,1,0
750,N81880,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,42.5,20476800.0,0,1,0,1,0,1,0,1,1,0
751,N81959,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,198118800.0,0,1,0,1,0,1,0,1,1,0
752,N82206,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,21513600.0,0,1,0,1,0,1,0,1,1,0
753,N82285,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,18835200.0,0,1,0,1,0,1,0,1,1,0
754,N82351,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20563200.0,0,1,0,1,0,1,0,1,1,0
755,N82370,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,201229200.0,0,1,0,1,0,1,0,1,1,0
756,N82510,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,201747600.0,0,1,0,1,0,1,0,1,1,0
757,N82536,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20044800.0,0,1,0,1,0,1,0,1,1,0
758,N82879,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,19958400.0,0,1,0,1,0,1,0,1,1,0
759,N83355,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,200710800.0,0,1,0,1,0,1,0,1,1,0
760,N83516,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,200797200.0,0,1,0,1,0,1,0,1,1,0
761,N83645,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,18838800.0,0,1,0,1,0,1,0,1,1,0
762,N83757,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19353600.0,0,1,0,1,0,1,0,1,1,0
763,N83776,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,200451600.0,0,1,0,1,0,1,0,1,1,0
764,N83830,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19094400.0,0,1,0,1,0,1,0,1,1,0
765,N83832,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,200451600.0,0,1,0,1,0,1,0,1,1,0
766,N83911,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,20736000.0,0,1,0,1,0,1,0,1,1,0
767,N84055,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18921600.0,0,1,0,1,0,1,0,1,1,0
768,N84096,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18147600.0,0,1,0,1,0,1,0,1,1,0
769,N84604,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18057600.0,0,1,0,1,0,1,0,1,1,0
770,N84662,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,18316800.0,0,1,0,1,0,1,0,1,1,0
771,N84672,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,199155600.0,0,1,0,1,0,1,0,1,1,0
772,N84761,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,199069200.0,0,1,0,1,0,1,0,1,1,0
773,N84845,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19180800.0,0,1,0,1,0,1,0,1,1,0
774,N84991,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,20131200.0,0,1,0,1,0,1,0,1,1,0
775,N85022,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,16588800.0,0,1,0,1,0,1,0,1,1,0
776,N85368,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,16070400.0,0,1,0,1,0,1,0,1,1,0
777,N85379,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,19.85,71.5,31622400.0,0,1,0,1,0,1,0,1,1,0
778,N85380,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,22.2,71.5,39315600.0,0,1,0,1,0,1,0,1,1,0
779,N85720,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,19872000.0,0,1,0,1,0,1,0,1,1,0
780,N85794,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,42.5,194054400.0,0,1,0,1,0,1,0,1,1,0
781,N86025,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,17539200.0,0,1,0,1,0,1,0,1,1,0
782,N86169,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,16153200.0,0,1,0,1,0,1,0,1,1,0
783,N86186,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,14684400.0,0,1,0,1,0,1,0,1,1,0
784,N86194,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18486000.0,0,1,0,1,0,1,0,1,1,0
785,N86410,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,21513600.0,0,1,0,1,0,1,0,1,1,0
786,N86508,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,17193600.0,0,1,0,1,0,1,0,1,1,0
787,N86672,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18316800.0,0,1,0,1,0,1,0,1,1,0
788,N87268,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16066800.0,0,1,0,1,0,1,0,1,1,0
789,N87447,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,192844800.0,0,1,0,1,0,1,0,1,1,0
790,N87479,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,14.25,71.5,18399600.0,0,1,0,1,0,1,0,1,1,0
791,N87823,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,71.5,19350000.0,0,1,0,1,0,1,0,1,1,0
792,N87893,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,16412400.0,0,1,0,1,0,1,0,1,1,0
793,N88117,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,14.25,71.5,18313200.0,0,1,0,1,0,1,0,1,1,0
794,N88170,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,42.5,20386800.0,0,1,0,1,0,1,0,1,1,0
795,N88288,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,19090800.0,0,1,0,1,0,1,0,1,1,0
796,N88308,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,71.5,18745200.0,0,1,0,1,0,1,0,1,1,0
